player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ademola Lookman,ng NGA,"FW,MF",Leicester City,23,1997,26.0,16.0,1453.0,6.0,0.0,0.0,0.0,2.0,0.0,0.37,0.0,0.37,0.37,0.37,5.1,5.1,1.9,0.31,0.12,0.43,0.31,0.43,16.1,27.0,12.0,0.0,44.4,1.67,0.74,0.22,0.5,0.19,0.9,0.9,418.0,536.0,78.0,5738.0,1512.0,266.0,305.0,87.2,121.0,155.0,78.1,16.0,33.0,48.5,-1.9,22.0,23.0,22.0,4.0,49.0,518.0,18.0,4.0,1.0,125.0,4.0,22.0,4.0,1.0,1.0,1.0,449.0,50.0,37.0,115.0,407.0,7.0,5.0,1.0,4.0,5.0,30.0,23.0,40.0,2.48,30.0,1.0,4.0,2.0,2.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,41.0,25.0,14.0,20.0,7.0,9.0,26.0,34.6,17.0,345.0,98.0,28.4,81.0,163.0,101.0,26.0,1.0,0.0,25.0,20.0,2.0,0.0,794.0,7.0,107.0,367.0,371.0,93.0,778.0,40.0,65.0,61.5,41.0,5.0,630.0,2772.0,1569.0,95.0,24.0,19.0,746.0,556.0,74.5,37.0,57.0,0.0,30.0,40.0,6.0,0.0,0.0,0.0,112.0,4.0,17.0,19.0
Jonas Lössl,dk DEN,GK,Brentford,32,1989,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,62.0,71.0,1361.0,781.0,7.0,7.0,100.0,17.0,17.0,100.0,19.0,37.0,51.4,0.0,0.0,2.0,0.0,0.0,1.0,46.0,16.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,29.0,0.0,55.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,65.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,42.0,214.0,140.0,0.0,0.0,0.0,36.0,35.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Imran Louza,ma MAR,MF,Watford,22,1999,20.0,17.0,1416.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.0,0.07,0.07,0.14,0.07,0.14,15.7,17.0,4.0,6.0,23.5,1.08,0.25,0.0,0.0,0.07,-1.1,-1.1,536.0,716.0,74.9,10967.0,3325.0,204.0,244.0,83.6,227.0,270.0,84.1,97.0,182.0,53.3,-1.0,17.0,60.0,7.0,1.0,53.0,632.0,84.0,39.0,1.0,91.0,28.0,19.0,31.0,20.0,7.0,2.0,421.0,88.0,207.0,514.0,129.0,54.0,8.0,3.0,0.0,13.0,20.0,13.0,30.0,1.91,13.0,11.0,1.0,2.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,51.0,32.0,25.0,21.0,5.0,20.0,44.0,45.5,24.0,345.0,105.0,30.4,143.0,159.0,43.0,23.0,6.0,0.0,17.0,48.0,22.0,0.0,897.0,48.0,251.0,527.0,172.0,9.0,810.0,13.0,27.0,48.1,14.0,0.0,466.0,2586.0,1259.0,38.0,11.0,2.0,488.0,442.0,90.6,13.0,10.0,0.0,35.0,17.0,0.0,0.0,0.0,0.0,192.0,11.0,17.0,39.3
Matthew Lowton,eng ENG,DF,Burnley,32,1989,25.0,20.0,1772.0,1.0,2.0,0.0,0.0,3.0,1.0,0.05,0.1,0.15,0.05,0.15,0.6,0.6,1.3,0.03,0.07,0.1,0.03,0.1,19.7,10.0,2.0,0.0,20.0,0.51,0.1,0.1,0.5,0.06,0.4,0.4,598.0,871.0,68.7,11984.0,5696.0,287.0,325.0,88.3,196.0,268.0,73.1,109.0,242.0,45.0,0.7,14.0,61.0,21.0,8.0,80.0,674.0,197.0,17.0,2.0,91.0,30.0,39.0,0.0,0.0,0.0,0.0,355.0,203.0,313.0,56.0,566.0,48.0,180.0,3.0,5.0,20.0,28.0,37.0,33.0,1.68,25.0,4.0,0.0,1.0,2.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,45.0,26.0,21.0,17.0,7.0,21.0,46.0,45.7,25.0,188.0,61.0,32.4,74.0,70.0,44.0,45.0,13.0,0.0,32.0,34.0,68.0,0.0,1077.0,95.0,328.0,497.0,297.0,11.0,884.0,9.0,15.0,60.0,10.0,0.0,488.0,2037.0,1211.0,58.0,20.0,4.0,536.0,486.0,90.7,8.0,7.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,182.0,31.0,26.0,54.4
Douglas Luiz,br BRA,MF,Aston Villa,23,1998,34.0,31.0,2715.0,2.0,3.0,0.0,0.0,7.0,0.0,0.07,0.1,0.17,0.07,0.17,2.0,2.0,2.5,0.07,0.08,0.15,0.07,0.15,30.2,23.0,8.0,8.0,34.8,0.76,0.27,0.09,0.25,0.09,0.0,0.0,1246.0,1495.0,83.3,23908.0,6485.0,493.0,549.0,89.8,541.0,613.0,88.3,186.0,289.0,64.4,0.5,36.0,88.0,20.0,2.0,101.0,1314.0,181.0,113.0,3.0,173.0,49.0,27.0,56.0,33.0,12.0,2.0,1076.0,155.0,264.0,144.0,1237.0,61.0,10.0,13.0,4.0,26.0,35.0,13.0,75.0,2.49,46.0,19.0,1.0,3.0,6.0,8.0,0.27,3.0,2.0,0.0,2.0,1.0,0.0,64.0,43.0,35.0,24.0,5.0,24.0,73.0,32.9,49.0,524.0,156.0,29.8,229.0,243.0,52.0,44.0,8.0,0.0,36.0,61.0,29.0,0.0,1783.0,86.0,481.0,1023.0,365.0,9.0,1609.0,15.0,35.0,42.9,17.0,2.0,1072.0,5351.0,2433.0,95.0,21.0,1.0,1173.0,1088.0,92.8,27.0,24.0,0.0,51.0,45.0,0.0,0.0,0.0,0.0,285.0,37.0,31.0,54.4
Romelu Lukaku,be BEL,FW,Chelsea,28,1993,26.0,16.0,1589.0,8.0,0.0,1.0,1.0,1.0,0.0,0.45,0.0,0.45,0.4,0.4,6.8,6.1,3.0,0.39,0.17,0.55,0.34,0.51,17.7,42.0,13.0,1.0,31.0,2.38,0.74,0.17,0.54,0.14,1.2,0.9,234.0,320.0,73.1,2993.0,430.0,151.0,185.0,81.6,56.0,82.0,68.3,10.0,17.0,58.8,-3.0,21.0,7.0,9.0,0.0,16.0,293.0,27.0,0.0,5.0,119.0,2.0,9.0,0.0,0.0,0.0,0.0,216.0,62.0,42.0,173.0,88.0,12.0,0.0,15.0,2.0,2.0,24.0,13.0,44.0,2.49,30.0,0.0,4.0,2.0,6.0,5.0,0.28,0.0,0.0,1.0,0.0,3.0,1.0,5.0,3.0,0.0,2.0,3.0,2.0,5.0,40.0,3.0,190.0,55.0,28.9,6.0,63.0,121.0,10.0,3.0,0.0,7.0,1.0,21.0,0.0,504.0,21.0,32.0,223.0,276.0,106.0,476.0,15.0,29.0,51.7,19.0,1.0,298.0,1263.0,759.0,42.0,12.0,23.0,777.0,371.0,47.7,38.0,28.0,0.0,8.0,14.0,14.0,3.0,0.0,0.0,49.0,48.0,50.0,49.0
Lyanco,br BRA,DF,Southampton,24,1997,15.0,9.0,911.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.02,0.01,0.04,0.02,0.04,10.1,6.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.04,-0.2,-0.2,277.0,369.0,75.1,6108.0,2109.0,75.0,84.0,89.3,152.0,173.0,87.9,48.0,106.0,45.3,-0.1,3.0,22.0,2.0,0.0,19.0,353.0,16.0,12.0,0.0,53.0,9.0,3.0,0.0,0.0,0.0,0.0,240.0,32.0,97.0,15.0,321.0,19.0,2.0,4.0,2.0,9.0,13.0,6.0,9.0,0.89,6.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,11.0,6.0,0.0,5.0,14.0,35.7,9.0,99.0,43.0,43.4,54.0,44.0,1.0,28.0,17.0,0.0,11.0,29.0,66.0,1.0,513.0,112.0,282.0,238.0,23.0,7.0,497.0,6.0,7.0,85.7,6.0,0.0,264.0,1423.0,623.0,16.0,3.0,2.0,263.0,252.0,95.8,2.0,5.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,86.0,21.0,15.0,58.3
Alexis Mac Allister,ar ARG,"MF,FW",Brighton,22,1998,33.0,22.0,2123.0,5.0,2.0,2.0,3.0,4.0,0.0,0.21,0.08,0.3,0.13,0.21,6.5,4.2,1.5,0.28,0.06,0.34,0.18,0.24,23.6,57.0,9.0,4.0,15.8,2.42,0.38,0.05,0.33,0.07,-1.5,-1.2,877.0,1081.0,81.1,16475.0,4301.0,395.0,457.0,86.4,344.0,382.0,90.1,123.0,194.0,63.4,0.5,27.0,99.0,28.0,3.0,109.0,999.0,82.0,29.0,2.0,184.0,50.0,21.0,45.0,24.0,15.0,2.0,782.0,124.0,175.0,129.0,889.0,27.0,3.0,10.0,2.0,13.0,37.0,34.0,66.0,2.8,46.0,9.0,1.0,2.0,4.0,4.0,0.17,1.0,2.0,0.0,1.0,0.0,0.0,73.0,51.0,27.0,31.0,15.0,22.0,59.0,37.3,37.0,565.0,199.0,35.2,162.0,258.0,145.0,45.0,7.0,0.0,38.0,24.0,20.0,0.0,1405.0,45.0,243.0,666.0,562.0,52.0,1323.0,18.0,39.0,46.2,22.0,4.0,866.0,4018.0,2038.0,104.0,29.0,3.0,1023.0,882.0,86.2,25.0,30.0,0.0,38.0,47.0,4.0,0.0,0.0,0.0,245.0,28.0,29.0,49.1
James Maddison,eng ENG,"MF,FW",Leicester City,24,1996,35.0,28.0,2459.0,12.0,8.0,0.0,0.0,3.0,0.0,0.44,0.29,0.73,0.44,0.73,8.2,8.2,4.8,0.3,0.18,0.48,0.3,0.48,27.3,73.0,33.0,13.0,45.2,2.67,1.21,0.16,0.36,0.11,3.8,3.8,777.0,1075.0,72.3,14931.0,4401.0,329.0,392.0,83.9,316.0,387.0,81.7,119.0,249.0,47.8,3.2,43.0,79.0,35.0,5.0,104.0,929.0,146.0,51.0,8.0,201.0,57.0,49.0,79.0,39.0,25.0,3.0,715.0,123.0,237.0,112.0,927.0,22.0,5.0,3.0,4.0,22.0,51.0,30.0,100.0,3.66,56.0,12.0,9.0,8.0,12.0,19.0,0.7,13.0,1.0,1.0,1.0,2.0,1.0,45.0,24.0,10.0,25.0,10.0,8.0,31.0,25.8,23.0,498.0,114.0,22.9,116.0,251.0,131.0,27.0,3.0,0.0,24.0,20.0,10.0,0.0,1382.0,24.0,192.0,722.0,552.0,82.0,1240.0,36.0,61.0,59.0,38.0,2.0,961.0,4919.0,2582.0,150.0,37.0,13.0,1225.0,988.0,80.7,39.0,31.0,0.0,26.0,80.0,4.0,1.0,0.0,0.0,134.0,6.0,25.0,19.4
Harry Maguire,eng ENG,DF,Manchester Utd,28,1993,30.0,28.0,2515.0,1.0,0.0,0.0,0.0,9.0,1.0,0.04,0.0,0.04,0.04,0.04,1.7,1.7,0.2,0.06,0.01,0.07,0.06,0.07,27.9,23.0,10.0,0.0,43.5,0.82,0.36,0.04,0.1,0.08,-0.7,-0.7,1320.0,1512.0,87.3,29868.0,8946.0,346.0,378.0,91.5,687.0,747.0,92.0,277.0,368.0,75.3,-0.2,3.0,125.0,2.0,0.0,86.0,1464.0,48.0,45.0,0.0,191.0,70.0,1.0,0.0,0.0,0.0,0.0,1098.0,128.0,286.0,215.0,1147.0,87.0,2.0,7.0,5.0,30.0,17.0,9.0,20.0,0.72,11.0,2.0,1.0,4.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,41.0,26.0,25.0,11.0,5.0,14.0,27.0,51.9,13.0,173.0,65.0,37.6,118.0,49.0,6.0,46.0,32.0,0.0,14.0,53.0,130.0,0.0,1808.0,265.0,907.0,917.0,101.0,41.0,1764.0,3.0,5.0,60.0,3.0,0.0,1081.0,7191.0,3901.0,110.0,19.0,0.0,1201.0,1175.0,97.8,5.0,4.0,1.0,23.0,23.0,1.0,0.0,0.0,1.0,284.0,102.0,36.0,73.9
Riyad Mahrez,dz ALG,FW,Manchester City,30,1991,28.0,15.0,1498.0,11.0,5.0,4.0,5.0,0.0,0.0,0.66,0.3,0.96,0.42,0.72,10.1,6.3,3.7,0.61,0.22,0.83,0.38,0.6,16.6,56.0,18.0,6.0,32.1,3.36,1.08,0.13,0.39,0.11,0.9,0.7,767.0,930.0,82.5,13516.0,2654.0,377.0,422.0,89.3,299.0,346.0,86.4,84.0,143.0,58.7,1.3,41.0,20.0,39.0,6.0,61.0,839.0,91.0,11.0,3.0,120.0,34.0,54.0,65.0,32.0,3.0,10.0,706.0,79.0,145.0,832.0,56.0,17.0,15.0,1.0,4.0,10.0,26.0,19.0,64.0,3.85,49.0,9.0,1.0,3.0,1.0,7.0,0.42,4.0,2.0,0.0,1.0,0.0,0.0,10.0,6.0,4.0,2.0,4.0,3.0,15.0,20.0,12.0,192.0,58.0,30.2,33.0,80.0,79.0,16.0,1.0,0.0,15.0,13.0,1.0,0.0,1116.0,15.0,77.0,340.0,781.0,133.0,1018.0,26.0,44.0,59.1,26.0,0.0,869.0,4820.0,2520.0,155.0,30.0,36.0,980.0,854.0,87.1,28.0,33.0,0.0,10.0,18.0,3.0,0.0,0.0,0.0,109.0,12.0,16.0,42.9
Ainsley Maitland-Niles,eng ENG,MF,Arsenal,23,1997,8.0,2.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.12,0.13,0.01,0.13,3.0,2.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.02,0.0,0.0,105.0,136.0,77.2,1923.0,603.0,48.0,59.0,81.4,47.0,55.0,85.5,10.0,19.0,52.6,-0.3,3.0,12.0,3.0,0.0,13.0,131.0,5.0,4.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,99.0,10.0,27.0,18.0,104.0,9.0,1.0,0.0,0.0,4.0,9.0,2.0,8.0,2.69,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,1.0,1.0,4.0,25.0,3.0,54.0,17.0,31.5,19.0,25.0,10.0,5.0,1.0,0.0,4.0,3.0,4.0,0.0,171.0,9.0,47.0,89.0,41.0,1.0,166.0,2.0,7.0,28.6,2.0,0.0,101.0,422.0,216.0,10.0,1.0,0.0,116.0,108.0,93.1,3.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,37.0,5.0,4.0,55.6
Sadio Mané,sn SEN,FW,Liverpool,29,1992,34.0,32.0,2819.0,16.0,2.0,0.0,0.0,5.0,0.0,0.51,0.06,0.57,0.51,0.57,16.7,16.7,4.4,0.53,0.14,0.67,0.53,0.67,31.3,99.0,37.0,0.0,37.4,3.16,1.18,0.16,0.43,0.17,-0.7,-0.7,819.0,1091.0,75.1,13609.0,2896.0,424.0,510.0,83.1,291.0,390.0,74.6,83.0,109.0,76.1,-2.4,36.0,59.0,54.0,6.0,103.0,1078.0,13.0,2.0,4.0,233.0,17.0,51.0,0.0,0.0,0.0,0.0,814.0,160.0,117.0,266.0,763.0,23.0,9.0,13.0,6.0,28.0,77.0,54.0,97.0,3.1,67.0,0.0,5.0,14.0,8.0,13.0,0.42,7.0,0.0,1.0,4.0,1.0,0.0,33.0,18.0,7.0,13.0,13.0,8.0,25.0,32.0,17.0,452.0,143.0,31.6,57.0,193.0,202.0,36.0,4.0,0.0,32.0,15.0,10.0,0.0,1556.0,19.0,113.0,694.0,870.0,250.0,1544.0,49.0,82.0,59.8,52.0,9.0,1188.0,6608.0,3397.0,199.0,59.0,54.0,1880.0,1240.0,66.0,98.0,72.0,0.0,52.0,61.0,19.0,1.0,0.0,0.0,176.0,29.0,54.0,34.9
Javier Manquillo,es ESP,DF,Newcastle Utd,27,1994,19.0,15.0,1257.0,1.0,2.0,0.0,0.0,5.0,0.0,0.07,0.14,0.21,0.07,0.21,0.5,0.5,0.3,0.03,0.02,0.06,0.03,0.06,14.0,4.0,2.0,0.0,50.0,0.29,0.14,0.25,0.5,0.12,0.5,0.5,298.0,406.0,73.4,4242.0,1731.0,175.0,203.0,86.2,94.0,132.0,71.2,15.0,42.0,35.7,1.7,4.0,14.0,2.0,0.0,17.0,307.0,99.0,1.0,0.0,50.0,3.0,10.0,0.0,0.0,0.0,0.0,207.0,106.0,93.0,28.0,247.0,23.0,98.0,4.0,1.0,10.0,23.0,12.0,9.0,0.64,8.0,0.0,0.0,0.0,1.0,4.0,0.29,3.0,0.0,0.0,0.0,1.0,0.0,41.0,24.0,27.0,10.0,4.0,19.0,36.0,52.8,17.0,175.0,56.0,32.0,100.0,46.0,29.0,28.0,6.0,0.0,22.0,23.0,29.0,0.0,552.0,61.0,222.0,217.0,137.0,11.0,455.0,8.0,12.0,66.7,8.0,0.0,259.0,1148.0,516.0,19.0,8.0,1.0,268.0,224.0,83.6,9.0,7.0,0.0,8.0,18.0,1.0,0.0,0.0,0.0,100.0,16.0,15.0,51.6
Fernando Marçal,br BRA,DF,Wolves,32,1989,18.0,17.0,1449.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,0.03,0.04,0.08,0.03,0.08,16.1,11.0,1.0,0.0,9.1,0.68,0.06,0.0,0.0,0.05,-0.5,-0.5,677.0,870.0,77.8,11769.0,4012.0,313.0,351.0,89.2,303.0,368.0,82.3,53.0,114.0,46.5,-0.7,10.0,28.0,8.0,5.0,50.0,730.0,140.0,6.0,1.0,108.0,19.0,55.0,3.0,1.0,1.0,0.0,525.0,181.0,164.0,627.0,67.0,30.0,131.0,2.0,7.0,13.0,34.0,30.0,17.0,1.06,15.0,0.0,0.0,1.0,1.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,42.0,26.0,29.0,10.0,3.0,17.0,33.0,51.5,16.0,241.0,67.0,27.8,127.0,83.0,31.0,42.0,5.0,0.0,37.0,31.0,54.0,0.0,1084.0,74.0,366.0,443.0,346.0,25.0,949.0,9.0,18.0,50.0,10.0,3.0,605.0,2902.0,1784.0,99.0,31.0,3.0,685.0,623.0,90.9,16.0,11.0,0.0,33.0,12.0,1.0,0.0,1.0,0.0,137.0,29.0,17.0,63.0
Solly March,eng ENG,"DF,FW",Brighton,27,1994,31.0,17.0,1746.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,1.5,1.5,2.7,0.08,0.14,0.22,0.08,0.22,19.4,21.0,10.0,2.0,47.6,1.08,0.52,0.0,0.0,0.07,-1.5,-1.5,553.0,766.0,72.2,10479.0,2801.0,268.0,325.0,82.5,194.0,262.0,74.0,78.0,139.0,56.1,-0.7,35.0,28.0,33.0,10.0,55.0,680.0,86.0,14.0,1.0,133.0,49.0,63.0,35.0,10.0,18.0,1.0,490.0,100.0,176.0,614.0,68.0,28.0,35.0,4.0,0.0,11.0,36.0,37.0,67.0,3.45,41.0,14.0,7.0,0.0,3.0,4.0,0.21,3.0,0.0,0.0,0.0,1.0,0.0,38.0,22.0,15.0,9.0,14.0,9.0,24.0,37.5,15.0,260.0,72.0,27.7,71.0,82.0,107.0,33.0,4.0,0.0,29.0,31.0,23.0,0.0,985.0,43.0,165.0,344.0,538.0,78.0,901.0,25.0,44.0,56.8,25.0,1.0,674.0,4240.0,2361.0,126.0,21.0,24.0,829.0,632.0,76.2,23.0,32.0,0.0,35.0,23.0,12.0,0.0,0.0,0.0,129.0,22.0,38.0,36.7
Pablo Marí,es ESP,DF,Arsenal,27,1993,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.15,0.05,0.21,0.15,0.21,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.31,-0.3,-0.3,78.0,86.0,90.7,1640.0,531.0,23.0,26.0,88.5,40.0,41.0,97.6,14.0,17.0,82.4,-0.1,1.0,9.0,0.0,0.0,8.0,85.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,64.0,7.0,15.0,60.0,13.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,1.0,4.0,8.0,50.0,4.0,19.0,4.0,21.1,9.0,8.0,2.0,6.0,4.0,0.0,2.0,6.0,11.0,0.0,114.0,15.0,55.0,61.0,7.0,3.0,113.0,1.0,1.0,100.0,1.0,0.0,59.0,353.0,190.0,4.0,1.0,0.0,66.0,65.0,98.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,5.0,4.0,55.6
Anthony Martial,fr FRA,FW,Manchester Utd,25,1995,8.0,2.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,0.4,0.4,0.1,0.19,0.06,0.25,0.19,0.25,2.4,5.0,2.0,0.0,40.0,2.12,0.85,0.2,0.5,0.09,0.6,0.6,66.0,85.0,77.6,984.0,236.0,36.0,45.0,80.0,28.0,33.0,84.8,2.0,4.0,50.0,-0.1,1.0,2.0,4.0,0.0,8.0,84.0,1.0,0.0,1.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,70.0,8.0,7.0,7.0,74.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,3.0,1.27,3.0,0.0,0.0,0.0,0.0,2.0,0.85,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.0,11.0,39.3,6.0,9.0,13.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,110.0,1.0,9.0,40.0,66.0,19.0,109.0,5.0,7.0,71.4,5.0,0.0,88.0,489.0,327.0,18.0,4.0,4.0,143.0,95.0,66.4,4.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,5.0,3.0,62.5
Martinelli,br BRA,"FW,MF",Arsenal,20,2001,29.0,21.0,1860.0,6.0,6.0,1.0,1.0,3.0,1.0,0.29,0.29,0.58,0.24,0.53,7.2,6.5,3.3,0.35,0.16,0.51,0.31,0.47,20.7,50.0,15.0,0.0,30.0,2.42,0.73,0.1,0.33,0.13,-1.2,-1.5,453.0,612.0,74.0,7430.0,1415.0,228.0,272.0,83.8,174.0,218.0,79.8,39.0,83.0,47.0,2.7,34.0,11.0,16.0,5.0,31.0,566.0,46.0,3.0,0.0,94.0,21.0,48.0,30.0,29.0,0.0,0.0,432.0,83.0,97.0,57.0,510.0,16.0,10.0,0.0,2.0,11.0,21.0,27.0,70.0,3.39,47.0,4.0,8.0,7.0,2.0,11.0,0.53,6.0,2.0,1.0,2.0,0.0,0.0,30.0,19.0,10.0,14.0,6.0,6.0,21.0,28.6,15.0,341.0,99.0,29.0,58.0,113.0,170.0,41.0,6.0,0.0,35.0,21.0,15.0,0.0,911.0,26.0,104.0,292.0,586.0,138.0,866.0,31.0,60.0,51.7,33.0,5.0,649.0,4513.0,2571.0,145.0,36.0,38.0,866.0,619.0,71.5,54.0,40.0,1.0,26.0,25.0,10.0,0.0,0.0,0.0,116.0,30.0,54.0,35.7
Emiliano Martínez,ar ARG,GK,Aston Villa,28,1992,36.0,36.0,3240.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,1081.0,72.2,23521.0,13735.0,151.0,152.0,99.3,338.0,341.0,99.1,288.0,583.0,49.4,0.0,0.0,13.0,0.0,0.0,0.0,706.0,375.0,101.0,0.0,92.0,34.0,0.0,0.0,0.0,0.0,0.0,562.0,35.0,484.0,128.0,738.0,1.0,0.0,141.0,4.0,35.0,10.0,2.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1141.0,991.0,1128.0,16.0,0.0,0.0,772.0,1.0,1.0,100.0,1.0,0.0,531.0,2547.0,1431.0,0.0,0.0,0.0,443.0,439.0,99.1,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,164.0,0.0,1.0,0.0
