player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Timothy Castagne,be BEL,DF,Leicester City,26-158,1995,24.0,19.0,1878.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.05,0.05,0.05,0.2,0.2,1.0,0.01,0.05,0.06,0.01,0.06,20.9,3.0,2.0,0.0,66.7,0.14,0.1,0.33,0.5,0.05,0.8,0.8,963.0,1164.0,82.7,16422.0,5829.0,472.0,530.0,89.1,402.0,475.0,84.6,79.0,123.0,64.2,-1.0,13.0,61.0,13.0,5.0,65.0,990.0,174.0,7.0,1.0,181.0,11.0,23.0,2.0,1.0,1.0,0.0,740.0,222.0,202.0,121.0,781.0,73.0,165.0,2.0,2.0,14.0,38.0,29.0,22.0,1.05,19.0,2.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,57.0,24.0,27.0,23.0,7.0,21.0,39.0,53.8,18.0,305.0,93.0,30.5,125.0,138.0,42.0,44.0,5.0,0.0,39.0,36.0,57.0,2.0,1402.0,88.0,495.0,684.0,296.0,17.0,1230.0,12.0,19.0,63.2,12.0,0.0,791.0,3107.0,1585.0,68.0,22.0,1.0,942.0,842.0,89.4,24.0,15.0,0.0,16.0,12.0,1.0,0.0,0.0,0.0,161.0,42.0,26.0,61.8
Jonny Castro,es ESP,DF,Wolves,28-070,1994,11.0,8.0,844.0,2.0,0.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,0.7,0.7,0.8,0.08,0.09,0.17,0.08,0.17,9.4,9.0,5.0,0.0,55.6,0.96,0.53,0.22,0.4,0.08,1.3,1.3,403.0,488.0,82.6,7014.0,2109.0,190.0,216.0,88.0,163.0,192.0,84.9,42.0,58.0,72.4,-0.8,8.0,15.0,8.0,3.0,25.0,401.0,87.0,9.0,0.0,68.0,5.0,9.0,0.0,0.0,0.0,0.0,328.0,103.0,57.0,84.0,309.0,10.0,78.0,0.0,0.0,2.0,24.0,14.0,13.0,1.39,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,14.0,10.0,1.0,9.0,15.0,60.0,6.0,142.0,49.0,34.5,68.0,53.0,21.0,13.0,1.0,0.0,12.0,8.0,4.0,0.0,602.0,13.0,165.0,304.0,166.0,20.0,520.0,11.0,19.0,57.9,11.0,1.0,383.0,1699.0,967.0,49.0,8.0,5.0,413.0,383.0,92.7,13.0,22.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,75.0,9.0,10.0,47.4
Craig Cathcart,nir NIR,DF,Watford,33-095,1989,30.0,26.0,2306.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.3,0.0,0.01,0.02,0.0,0.02,25.6,3.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.04,-0.1,-0.1,714.0,882.0,81.0,16868.0,4804.0,173.0,196.0,88.3,374.0,430.0,87.0,163.0,243.0,67.1,0.7,2.0,44.0,5.0,1.0,40.0,830.0,52.0,10.0,0.0,101.0,43.0,3.0,0.0,0.0,0.0,0.0,529.0,90.0,263.0,167.0,564.0,78.0,42.0,0.0,2.0,16.0,14.0,8.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,25.0,7.0,0.0,15.0,33.0,45.5,18.0,163.0,50.0,30.7,115.0,45.0,3.0,54.0,32.0,0.0,22.0,35.0,125.0,1.0,1135.0,204.0,650.0,471.0,59.0,10.0,1084.0,0.0,1.0,0.0,0.0,0.0,532.0,2109.0,982.0,12.0,3.0,0.0,621.0,599.0,96.5,2.0,4.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,213.0,63.0,39.0,61.8
Edinson Cavani,uy URU,FW,Manchester Utd,35-087,1987,14.0,6.0,676.0,2.0,1.0,0.0,0.0,0.0,0.0,0.27,0.13,0.4,0.27,0.4,3.2,3.2,1.2,0.43,0.16,0.59,0.43,0.59,7.5,17.0,5.0,0.0,29.4,2.26,0.67,0.12,0.4,0.19,-1.2,-1.2,159.0,200.0,79.5,2328.0,274.0,102.0,116.0,87.9,42.0,58.0,72.4,8.0,16.0,50.0,-0.2,6.0,4.0,1.0,0.0,7.0,194.0,6.0,1.0,0.0,30.0,8.0,3.0,0.0,0.0,0.0,0.0,144.0,33.0,23.0,41.0,133.0,8.0,1.0,14.0,0.0,3.0,7.0,2.0,8.0,1.07,6.0,0.0,0.0,2.0,0.0,2.0,0.27,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,3.0,6.0,50.0,3.0,86.0,34.0,39.5,13.0,35.0,38.0,8.0,0.0,0.0,8.0,8.0,7.0,0.0,267.0,13.0,48.0,120.0,106.0,30.0,262.0,4.0,5.0,80.0,4.0,0.0,142.0,301.0,78.0,5.0,3.0,2.0,339.0,196.0,57.8,13.0,3.0,0.0,7.0,5.0,6.0,0.0,0.0,0.0,31.0,5.0,14.0,26.3
Kayky Chagas,br BRA,FW,Manchester City,18-335,2003,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,32.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,29.0,1.0,1.0,0.0,4.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevoh Chalobah,eng ENG,DF,Chelsea,22-311,1999,19.0,16.0,1359.0,3.0,1.0,0.0,0.0,2.0,0.0,0.2,0.07,0.26,0.2,0.26,0.9,0.9,0.2,0.06,0.01,0.07,0.06,0.07,15.1,7.0,5.0,0.0,71.4,0.46,0.33,0.43,0.6,0.13,2.1,2.1,1022.0,1118.0,91.4,18640.0,5269.0,404.0,429.0,94.2,524.0,552.0,94.9,91.0,127.0,71.7,0.8,3.0,94.0,6.0,0.0,51.0,1086.0,32.0,25.0,2.0,101.0,7.0,3.0,0.0,0.0,0.0,0.0,941.0,72.0,105.0,46.0,988.0,55.0,7.0,3.0,1.0,7.0,14.0,6.0,7.0,0.46,7.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,15.0,18.0,4.0,19.0,29.0,65.5,10.0,158.0,59.0,37.3,60.0,83.0,15.0,18.0,9.0,1.0,9.0,32.0,66.0,1.0,1300.0,76.0,479.0,749.0,142.0,9.0,1271.0,11.0,15.0,73.3,11.0,0.0,929.0,3599.0,1769.0,64.0,28.0,0.0,962.0,941.0,97.8,1.0,6.0,0.0,21.0,16.0,0.0,0.0,1.0,0.0,152.0,33.0,23.0,58.9
Calum Chambers,eng ENG,DF,Arsenal,27-112,1995,2.0,2.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,1.9,2.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.04,-0.1,-0.1,279.0,336.0,83.0,6080.0,1895.0,80.0,91.0,87.9,150.0,166.0,90.4,49.0,78.0,62.8,0.0,0.0,24.0,2.0,0.0,16.0,83.0,15.0,4.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,60.0,22.0,16.0,4.0,76.0,4.0,11.0,1.0,0.0,3.0,4.0,1.0,9.0,1.33,8.0,0.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,24.0,5.0,20.8,18.0,5.0,1.0,11.0,3.0,0.0,8.0,3.0,7.0,1.0,122.0,17.0,49.0,61.0,17.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,71.0,239.0,106.0,4.0,2.0,0.0,73.0,71.0,97.3,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,60.0
Calum Chambers,eng ENG,"DF,MF",Aston Villa,27-112,1995,8.0,7.0,610.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,0.1,0.1,0.0,0.02,0.0,0.02,0.02,0.02,6.8,2.0,1.0,0.0,50.0,0.3,0.15,0.5,1.0,0.05,0.9,0.9,81.0,98.0,82.7,1499.0,490.0,35.0,38.0,92.1,36.0,42.0,85.7,10.0,17.0,58.8,-0.1,1.0,5.0,1.0,1.0,9.0,328.0,8.0,7.0,1.0,38.0,3.0,1.0,0.0,0.0,0.0,0.0,236.0,27.0,73.0,16.0,288.0,18.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,6.0,1.0,5.0,6.0,83.3,1.0,78.0,26.0,33.3,38.0,36.0,4.0,13.0,6.0,0.0,7.0,7.0,45.0,0.0,414.0,81.0,252.0,165.0,16.0,5.0,406.0,1.0,2.0,50.0,1.0,0.0,251.0,1251.0,667.0,13.0,2.0,0.0,263.0,253.0,96.2,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,65.0,20.0,24.0,45.5
Daniel Chesters,eng ENG,MF,West Ham,20-038,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Chilwell,eng ENG,DF,Chelsea,25-142,1996,6.0,6.0,540.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,0.19,0.15,0.35,0.19,0.35,6.0,13.0,6.0,0.0,46.2,2.17,1.0,0.23,0.5,0.09,1.8,1.8,264.0,343.0,77.0,4198.0,1147.0,133.0,146.0,91.1,109.0,131.0,83.2,16.0,47.0,34.0,0.1,10.0,7.0,6.0,1.0,13.0,265.0,78.0,10.0,0.0,53.0,5.0,10.0,25.0,16.0,2.0,1.0,220.0,48.0,75.0,235.0,51.0,10.0,43.0,1.0,1.0,2.0,7.0,15.0,21.0,3.5,11.0,7.0,1.0,1.0,0.0,1.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,6.0,1.0,0.0,5.0,0.0,5.0,92.0,31.0,33.7,34.0,36.0,22.0,10.0,0.0,0.0,10.0,6.0,15.0,1.0,421.0,9.0,93.0,143.0,203.0,28.0,347.0,2.0,5.0,40.0,3.0,0.0,240.0,1083.0,515.0,23.0,4.0,5.0,295.0,256.0,86.8,11.0,3.0,0.0,10.0,18.0,2.0,0.0,1.0,0.0,42.0,8.0,11.0,42.1
Chiquinho,pt POR,"DF,MF",Wolves,22-096,2000,7.0,1.0,163.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.66,1.66,0.0,1.66,0.3,0.3,0.3,0.16,0.19,0.35,0.16,0.35,1.8,4.0,1.0,0.0,25.0,2.21,0.55,0.0,0.0,0.07,-0.3,-0.3,49.0,73.0,67.1,847.0,345.0,31.0,37.0,83.8,8.0,16.0,50.0,9.0,13.0,69.2,2.7,4.0,4.0,3.0,3.0,7.0,66.0,7.0,1.0,0.0,9.0,6.0,16.0,0.0,0.0,0.0,0.0,34.0,20.0,19.0,5.0,54.0,5.0,6.0,1.0,0.0,1.0,2.0,7.0,6.0,3.31,4.0,1.0,1.0,0.0,0.0,3.0,1.66,3.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,6.0,0.0,3.0,3.0,100.0,0.0,45.0,12.0,26.7,10.0,27.0,8.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,108.0,1.0,17.0,42.0,57.0,12.0,103.0,5.0,7.0,71.4,5.0,0.0,71.0,304.0,196.0,9.0,3.0,1.0,94.0,72.0,76.6,5.0,10.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,15.0,4.0,5.0,44.4
Hamza Choudhury,eng ENG,"DF,MF",Leicester City,24-223,1997,6.0,4.0,285.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,3.2,1.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.02,0.0,0.0,129.0,158.0,81.6,2277.0,536.0,62.0,70.0,88.6,47.0,57.0,82.5,17.0,24.0,70.8,0.0,0.0,2.0,0.0,0.0,5.0,146.0,12.0,3.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,111.0,21.0,26.0,8.0,120.0,11.0,8.0,0.0,0.0,8.0,3.0,3.0,1.0,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,5.0,0.0,2.0,5.0,40.0,3.0,42.0,6.0,14.3,15.0,24.0,3.0,5.0,0.0,0.0,5.0,16.0,12.0,0.0,207.0,18.0,98.0,111.0,6.0,1.0,196.0,1.0,3.0,33.3,2.0,0.0,111.0,317.0,98.0,1.0,0.0,0.0,134.0,122.0,91.0,2.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,24.0,14.0,1.0,93.3
Andreas Christensen,dk DEN,DF,Chelsea,26-032,1996,19.0,17.0,1496.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.03,0.01,0.04,0.03,0.04,16.6,5.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.08,-0.4,-0.4,1166.0,1276.0,91.4,23812.0,6931.0,377.0,402.0,93.8,590.0,628.0,93.9,188.0,227.0,82.8,-0.2,5.0,94.0,7.0,1.0,69.0,1229.0,47.0,32.0,1.0,149.0,20.0,2.0,0.0,0.0,0.0,0.0,1063.0,88.0,125.0,79.0,1110.0,40.0,14.0,4.0,0.0,10.0,17.0,8.0,8.0,0.48,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,11.0,4.0,3.0,10.0,15.0,66.7,5.0,148.0,51.0,34.5,84.0,52.0,12.0,30.0,9.0,0.0,21.0,52.0,87.0,1.0,1451.0,160.0,675.0,780.0,78.0,6.0,1407.0,6.0,6.0,100.0,6.0,0.0,988.0,4427.0,2387.0,61.0,17.0,0.0,1047.0,1032.0,98.6,2.0,1.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,168.0,60.0,37.0,61.9
Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-125,2004,11.0,1.0,245.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,0.6,0.6,1.0,0.2,0.36,0.57,0.2,0.57,2.7,4.0,1.0,0.0,25.0,1.47,0.37,0.0,0.0,0.14,-0.6,-0.6,77.0,96.0,80.2,1186.0,195.0,37.0,45.0,82.2,33.0,37.0,89.2,4.0,5.0,80.0,0.0,2.0,1.0,0.0,0.0,2.0,95.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,6.0,7.0,7.0,84.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,4.0,1.47,4.0,0.0,0.0,0.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,5.0,40.0,3.0,73.0,19.0,26.0,22.0,39.0,12.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,134.0,2.0,22.0,67.0,53.0,14.0,133.0,3.0,9.0,33.3,5.0,0.0,112.0,568.0,271.0,16.0,4.0,6.0,136.0,102.0,75.0,10.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,21.0,5.0,10.0,33.3
Ciaran Clark,ie IRL,DF,Newcastle Utd,32-228,1989,13.0,12.0,1014.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,0.07,0.03,0.1,0.07,0.1,11.3,7.0,1.0,0.0,14.3,0.62,0.09,0.0,0.0,0.11,-0.8,-0.8,276.0,348.0,79.3,5333.0,1582.0,90.0,103.0,87.4,149.0,169.0,88.2,32.0,66.0,48.5,0.7,4.0,12.0,1.0,1.0,15.0,340.0,8.0,6.0,0.0,37.0,3.0,3.0,0.0,0.0,0.0,0.0,239.0,38.0,71.0,247.0,59.0,22.0,2.0,1.0,3.0,10.0,7.0,5.0,5.0,0.44,4.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,9.0,6.0,2.0,9.0,15.0,60.0,6.0,76.0,27.0,35.5,53.0,19.0,4.0,14.0,10.0,0.0,4.0,15.0,50.0,0.0,449.0,78.0,260.0,171.0,35.0,22.0,442.0,3.0,4.0,75.0,3.0,0.0,249.0,1151.0,507.0,13.0,4.0,0.0,265.0,251.0,94.7,4.0,0.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,86.0,34.0,15.0,69.4
Tom Cleverley,eng ENG,MF,Watford,32-273,1989,27.0,19.0,1526.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,0.8,0.8,1.5,0.05,0.09,0.13,0.05,0.13,17.0,12.0,7.0,0.0,58.3,0.71,0.41,0.0,0.0,0.06,-0.8,-0.8,433.0,592.0,73.1,7353.0,2232.0,215.0,251.0,85.7,151.0,190.0,79.5,50.0,122.0,41.0,0.5,18.0,39.0,10.0,4.0,40.0,516.0,76.0,24.0,2.0,97.0,19.0,19.0,33.0,21.0,10.0,0.0,330.0,101.0,161.0,73.0,453.0,40.0,7.0,4.0,2.0,12.0,20.0,8.0,34.0,2.01,19.0,10.0,0.0,1.0,4.0,3.0,0.18,2.0,1.0,0.0,0.0,0.0,0.0,30.0,23.0,16.0,10.0,4.0,8.0,27.0,29.6,19.0,341.0,94.0,27.6,103.0,174.0,64.0,28.0,7.0,1.0,21.0,25.0,17.0,1.0,736.0,29.0,151.0,360.0,248.0,9.0,663.0,4.0,8.0,50.0,4.0,1.0,363.0,1256.0,557.0,18.0,9.0,3.0,509.0,414.0,81.3,12.0,10.0,0.0,33.0,20.0,2.0,0.0,0.0,0.0,127.0,18.0,37.0,32.7
Nathaniel Clyne,eng ENG,DF,Crystal Palace,31-037,1991,13.0,12.0,1081.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.5,0.0,0.04,0.04,0.0,0.04,12.0,1.0,1.0,0.0,100.0,0.08,0.08,0.0,0.0,0.02,0.0,0.0,452.0,576.0,78.5,7818.0,2745.0,208.0,228.0,91.2,209.0,255.0,82.0,30.0,74.0,40.5,0.5,6.0,19.0,8.0,4.0,17.0,446.0,130.0,11.0,1.0,86.0,5.0,10.0,0.0,0.0,0.0,0.0,341.0,103.0,132.0,19.0,414.0,13.0,119.0,2.0,1.0,5.0,18.0,15.0,10.0,0.83,8.0,1.0,0.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,8.0,12.0,1.0,6.0,14.0,42.9,8.0,107.0,33.0,30.8,58.0,39.0,10.0,9.0,2.0,0.0,7.0,26.0,23.0,0.0,661.0,36.0,262.0,335.0,102.0,2.0,534.0,3.0,4.0,75.0,3.0,0.0,357.0,1709.0,801.0,22.0,8.0,0.0,377.0,350.0,92.8,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,87.0,10.0,7.0,58.8
Conor Coady,eng ENG,DF,Wolves,29-076,1993,36.0,36.0,3226.0,4.0,0.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,2.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,35.8,12.0,4.0,0.0,33.3,0.33,0.11,0.33,1.0,0.16,2.0,2.0,1386.0,1541.0,89.9,34368.0,9633.0,209.0,225.0,92.9,810.0,845.0,95.9,359.0,453.0,79.2,0.0,1.0,45.0,4.0,0.0,40.0,1503.0,38.0,37.0,0.0,123.0,50.0,2.0,0.0,0.0,0.0,0.0,1211.0,80.0,250.0,60.0,1405.0,60.0,0.0,2.0,3.0,14.0,20.0,10.0,6.0,0.17,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,19.0,10.0,1.0,12.0,24.0,50.0,12.0,186.0,67.0,36.0,118.0,63.0,5.0,57.0,43.0,3.0,14.0,43.0,142.0,0.0,1818.0,435.0,1248.0,635.0,33.0,18.0,1780.0,1.0,2.0,50.0,2.0,0.0,1116.0,5975.0,2749.0,33.0,1.0,0.0,1266.0,1252.0,98.9,2.0,1.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,225.0,40.0,29.0,58.0
Séamus Coleman,ie IRL,DF,Everton,33-213,1988,28.0,28.0,2483.0,1.0,0.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,1.0,0.04,0.03,0.07,0.04,0.07,27.6,8.0,1.0,0.0,12.5,0.29,0.04,0.13,1.0,0.12,0.0,0.0,869.0,1179.0,73.7,15399.0,7069.0,411.0,466.0,88.2,354.0,480.0,73.8,94.0,199.0,47.2,-1.0,11.0,87.0,22.0,9.0,79.0,915.0,264.0,14.0,1.0,176.0,17.0,37.0,0.0,0.0,0.0,0.0,590.0,231.0,358.0,196.0,651.0,61.0,250.0,1.0,4.0,28.0,46.0,31.0,36.0,1.3,27.0,3.0,0.0,2.0,2.0,3.0,0.11,2.0,0.0,0.0,0.0,1.0,0.0,69.0,39.0,40.0,18.0,11.0,29.0,47.0,61.7,18.0,322.0,116.0,36.0,154.0,121.0,47.0,57.0,13.0,0.0,44.0,52.0,65.0,1.0,1474.0,114.0,506.0,692.0,363.0,39.0,1216.0,26.0,44.0,59.1,29.0,0.0,808.0,4484.0,2266.0,85.0,28.0,8.0,775.0,682.0,88.0,17.0,25.0,0.0,18.0,19.0,2.0,1.0,0.0,0.0,251.0,33.0,32.0,50.8
Nathan Collins,ie IRL,DF,Burnley,21-012,2001,16.0,15.0,1400.0,2.0,0.0,0.0,0.0,2.0,1.0,0.13,0.0,0.13,0.13,0.13,1.3,1.3,0.4,0.09,0.03,0.11,0.09,0.11,15.6,14.0,5.0,0.0,35.7,0.9,0.32,0.14,0.4,0.1,0.7,0.7,387.0,537.0,72.1,8583.0,3146.0,112.0,142.0,78.9,188.0,230.0,81.7,81.0,152.0,53.3,-0.4,3.0,34.0,2.0,0.0,32.0,527.0,10.0,9.0,1.0,92.0,17.0,1.0,0.0,0.0,0.0,0.0,283.0,65.0,189.0,41.0,389.0,59.0,1.0,1.0,1.0,24.0,8.0,5.0,9.0,0.58,6.0,0.0,0.0,3.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,21.0,4.0,2.0,8.0,21.0,38.1,13.0,143.0,50.0,35.0,94.0,43.0,6.0,39.0,22.0,1.0,17.0,31.0,88.0,1.0,733.0,130.0,394.0,317.0,47.0,31.0,723.0,1.0,4.0,25.0,2.0,0.0,322.0,1851.0,755.0,16.0,2.0,0.0,328.0,304.0,92.7,6.0,2.0,0.0,16.0,12.0,4.0,0.0,0.0,0.0,212.0,78.0,37.0,67.8
